Marti Hovater,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,
================================================================================,,,,,,,,,,,
2025 Acct Total,Rev_2024,Rev_2025,Net_Account_Change for 2026,Net_Rev_Change,2026 Acct Total, Rev_2025 after Acct Change ,,,,,
184,1910383.7,1805917.18,-44,-22247.35,140," $1,783,669.83 ",,,,,
,,,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
BREAKDOWN BY SEGMENT/GROUP,,,,,,,,,,,
================================================================================,,,,,,,,,,,
,Accounts,Revenue,,,,,,,,,
Group 1,29,1422247.69,,,,,,,,,
Group 2,45,338922.11,,,,,,,,,
Group 3,66,22500.03,,,,,,,,,
Totals,140,1783669.83,,,,,,,,,
,,,,,,,,,,,
================================================================================,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 29 accounts | $1422247.69 revenue,,,,,,,,,,,
================================================================================,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception
1011521.0,Emily's Home Building,RETAIL,SINGLE_LOCATION,Group 3 Medium Potential,3238.0,330.0,5,2,FALSE,N,FALSE
1024494.0,Burgess loh Interiors,DESIGN,DESIGN_FIRM,Group 3 Medium Potential,0.0,265.0,0,1,FALSE,Y,TRUE
1017406.0,Young & Co,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,2092.5,180.0,6,1,FALSE,N,FALSE
1024737.0,"Karen Richani Design, LLC",DESIGN,DESIGNER_NO_SHOWROOM,Group 3 High Potential,0.0,165.0,0,1,TRUE,N,FALSE
1038541.0,Ethan and Associates,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,50.0,0,0,TRUE,N,FALSE
1015724.0,A Well Dressed Home,DESIGN,DESIGN_FIRM,Group 3 High Potential,0.0,40.0,0,1,TRUE,N,FALSE
1000185.0,Brumbaugh Furniture and Carpet,RETAIL,SINGLE_LOCATION,Group 3 High Potential,0.0,25.0,0,0,TRUE,N,FALSE
1006266.0,High Fashion Home,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1005461.0,Model Home Furnishings,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1002193.0,"Bliss Home and Design (Costa Mesa,CA)",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1006486.0,Interio Furniture,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,2141.1,0.0,9,0,FALSE,N,FALSE
1009371.0,Cornelson Decorating,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,7030.95,0.0,2,0,FALSE,N,FALSE
1009147.0,Casa Vilora Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1004846.0,Cru Home,Retail,Single location,Group 3 Low Potential,0.0,0.0,0,0,FALSE,N,FALSE
1005328.0,"Bliss Home and Design, Retail Division",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,4509.0,0.0,6,0,FALSE,N,FALSE
