Rep Detail Report: Cynthia Guthrie,,,,,,,,,,,,,,
Generated: 2025-12-18 06:44:58,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
72,228969.92,166075.99,36,6522.05,36,159553.94,39,8,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
,Accounts,Revenue,Removed,,,,,,,,,,
Group 2 High Potential: ,6,60852.4,0,,,,,,,,,,
Group 2 Medium Potential: ,11,59800.64,0,,,,,,,,,,
Group 1 Medium Potential: ,1,26266.0,0,,,,,,,,,,
Group 3 High Potential: ,16,8701.9,0,,,,,,,,,,
Group 3 Medium Potential: ,5,6372.05,5,,,,,,,,,,
Group 2 Low Potential: ,1,3933.0,0,,,,,,,,,,
Group 3 Low Potential: ,32,150.0,31,,,,,,,,,,
Totals,72,166075.99,36,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 1 accounts | 26266.00 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1025939,Rebecca Davisson Interior Design,DESIGN,DESIGN_FIRM,8444.36,0.0,1,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/2/2024,FALSE,0.0,TRUE
1027084,Beach Blue,DESIGN,HOSPITALITY,5630.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/24/2024,FALSE,0.0,TRUE
1026815,Anda Andrei Design,DESIGN,DESIGN_FIRM,120.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/9/2024,FALSE,0.0,TRUE
1026710,Victoria Strange Design,DESIGN,DESIGN_FIRM,4868.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/11/2024,FALSE,0.0,TRUE
1026448,Corporate Interior Systems,DESIGN,DESIGN_FIRM,734.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/13/2024,FALSE,0.0,TRUE
1026395,Peacock + Lewis,DESIGN,HOSPITALITY,0.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/6/2024,FALSE,0.0,TRUE
1026308,Redfern HRD,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/5/2024,FALSE,0.0,TRUE
1026225,Clear ph Design-USE 1036179,DESIGN,DESIGN_FIRM,5200.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/19/2024,FALSE,0.0,TRUE
1027582,Sandestin Golf and Beach Resort,DESIGN,HOSPITALITY,7970.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/4/2024,FALSE,0.0,TRUE
1025166,VPA Interior Design Inc,DESIGN,HOSPITALITY,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/1/2023,FALSE,0.0,TRUE
1025764,RGR Design,DESIGN,HOSPITALITY,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/3/2023,FALSE,0.0,TRUE
1005714,"Atlantic Purchasing, Inc.",DESIGN,HOSPITALITY,5135.0,0.0,6,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/9/2020,FALSE,0.0,TRUE
1024169,SWEET SPARKMAN ARCHITECTS & INTERIORS,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/31/2023,FALSE,0.0,TRUE
1023658,PROFFETIONAL DESIGN HOTEL USA LLC,DESIGN,HOSPITALITY,80960.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/22/2023,FALSE,0.0,TRUE
1023585,"Driftwood Hospitality Management, LLC",DESIGN,HOSPITALITY,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/24/2023,FALSE,0.0,TRUE
1023302,ITG Export & Design,DESIGN,HOSPITALITY,13745.26,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/8/2022,FALSE,0.0,TRUE
1022770,CHS DESIGN STUDIO LLC.,DESIGN,HOSPITALITY,1892.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/10/2022,FALSE,0.0,TRUE
